title,number,date,tweets
makeinindia,1.07164678057878E+018,2018-12-09 06:04:37,"b'RT @DIPPGOI: Talking about the improvement in EoDB rankings, @rabhishek1982, Secretary, DIPP, said that it has been possible because of the\xe2\x80\xa6'"
makeinindia,1.07164677281097E+018,2018-12-09 06:04:35,"b'RT @DIPPGOI: SIPP @rabhishek1982 said that in a 1st of its kind summit, we have tried to bring together all ecosystem players on one platfo\xe2\x80\xa6'"
makeinindia,1.07164676373026E+018,2018-12-09 06:04:33,"b'RT @DIPPGOI: Global Venture Capital Summit 2018: Mr. @rabhishek1982, Secretary DIPP, set context to the Global Venture Capital Summit 2018\xe2\x80\xa6'"
makeinindia,1.07164674955774E+018,2018-12-09 06:04:29,b'RT @ArmandoHeilbron: An event packed with great insights on how to attract and expand FDI https://t.co/fbwG7wSiJS'
makeinindia,1.07164674032603E+018,2018-12-09 06:04:27,"b'RT @DIPPGOI: Secretary, DIPP, @rabhishek1982, met Ms. Rita Ramalho, Sr. Manager, Doing Business team, @WorldBank , on 4th Dec 2018 in Delhi\xe2\x80\xa6'"
makeinindia,1.07164673278888E+018,2018-12-09 06:04:25,"b""RT @startupindia: .@rabhishek1982, Secretary, @DIPPGOI, spoke about the 'EoDB Grand Challenge' at #GlobalVCIndiaSummit, which is seeking in\xe2\x80\xa6"""
makeinindia,1.07164672393055E+018,2018-12-09 06:04:23,"b'RT @startupindia: ""We are in a state where we are looking at opportunities. \'Ease of doing business\' was never stressed upon in the past. T\xe2\x80\xa6'"
makeinindia,1.07164671550415E+018,2018-12-09 06:04:21,"b'RT @startupindia: .@eLeCtRiKbLuEs, from the World Bank Group, spoke on the mindset shift in the way the govt reacts to business, innovation\xe2\x80\xa6'"
makeinindia,1.07164670737977E+018,2018-12-09 06:04:19,"b""RT @DIPPGOI: Speaking about the 'EoDB Grand Challenge' at #GlobalVCIndiaSummit, @rabhishek1982, Secretary, DIPP, said that GOI is seeking i\xe2\x80\xa6"""
makeinindia,1.07164669998941E+018,2018-12-09 06:04:18,"b""RT @DIPPGOI: During a panel discussion at #GlobalVentureCapitalSummit 2018, @rabhishek1982, SIPP, said that India is in a state where it's\xe2\x80\xa6"""
makeinindia,1.07164669158404E+018,2018-12-09 06:04:16,"b'RT @rabhishek1982: At Global Venture Capital Summit 2018, talks revolve around innovative ideas and the money needed to fund these ideas ht\xe2\x80\xa6'"
makeinindia,1.07164668330029E+018,2018-12-09 06:04:14,b'RT @sanjaynath: A diverse panel discussing a much-needed topic\n\nModerated by @BKartRed @BlumeVentures \n\n\xe2\x80\x9cEnabling resolutions - ease of sta\xe2\x80\xa6'
makeinindia,1.07091071923799E+018,2018-12-07 05:19:46,b'RT @startupindia: Global VC India Summit https://t.co/2NshTieBlv'
makeinindia,1.07091069678169E+018,2018-12-07 05:19:41,b'RT @startupindia: DIPP is facilitating an open dialogue with stakeholders from India &amp
makeinindia,1.07091068704251E+018,2018-12-07 05:19:39,"b'RT @startupindia: ""In a 1st of its kind Summit , we have tried to bring together all ecosystem players on one platform. It\'s been a reform\xe2\x80\xa6'"
makeinindia,1.07091067897688E+018,2018-12-07 05:19:37,"b'RT @startupindia: ""The improvement in EoDB rankings have been possible because of the transformative measures taken by the govt, including\xe2\x80\xa6'"
makeinindia,1.07091066758519E+018,2018-12-07 05:19:34,"b'RT @startupindia: ""If you want to go fast, go alone. If you want to go far, go together. We need to come together to empower the startup ec\xe2\x80\xa6'"
makeinindia,1.07091065886098E+018,2018-12-07 05:19:32,"b'RT @startupindia: Shri Suresh Prabhu (@sureshpprabhu), Minister of Commerce &amp; Industry, and Civil Aviation, officially inaugurating the #Gl\xe2\x80\xa6'"
makeinindia,1.07062516840443E+018,2018-12-06 10:25:06,"b'The auto sector in #NewIndia is one that continues to contribute more and more to the total GDP. Currently, the sec\xe2\x80\xa6 https://t.co/7ceGfh2HPd'"
makeinindia,1.07061006466539E+018,2018-12-06 09:25:05,b'Assistance of USD 34.6 million for 100 MW Grid Connected Solar PV Power Plants on Canal Banks and Canal Tops to be\xe2\x80\xa6 https://t.co/Gf8waI2q1s'
makeinindia,1.0705964156703E+018,2018-12-06 08:30:50,"b""RT @investindia: The PM had set an ambitious target of being in top 50 in the @WorldBank's Doing Business report &amp; it is important that the\xe2\x80\xa6"""
makeinindia,1.07059640169898E+018,2018-12-06 08:30:47,"b'RT @startupindia: .@DIPPGOI recognized startup, PAQS, offers Smart Inhaler solution for asthma care, and has been sponsored by the DIPP to\xe2\x80\xa6'"
makeinindia,1.07059639210665E+018,2018-12-06 08:30:45,b'RT @investindia: Appreciates and talks about the support &amp
makeinindia,1.07059638277437E+018,2018-12-06 08:30:43,"b'RT @startupindia: .@DIPPGOI recognized Startup and sponsored by the DIPP to @SlushHQ, SNAS IoT Laboratories, showcasing its power automatio\xe2\x80\xa6'"
makeinindia,1.07059371058756E+018,2018-12-06 08:20:05,"b'By issuing licenses to private players in Aerospace and Defence, #NewIndia benefits from a substantial boost to dom\xe2\x80\xa6 https://t.co/jEM4NZa76J'"
makeinindia,1.07057617569156E+018,2018-12-06 07:10:25,"b'Over the past four years, India has staked its claim to being a world-leading manufacturing hub and is currently th\xe2\x80\xa6 https://t.co/NN4juEyj8k'"
makeinindia,1.07030183851423E+018,2018-12-05 13:00:18,b'The government has introduced National Policy on Electronics with the vision of developing an ecosystem for a globa\xe2\x80\xa6 https://t.co/q34iebubWo'
makeinindia,1.07029803391988E+018,2018-12-05 12:45:11,b'100% Foreign Direct Investment (FDI) is allowed under the automatic route in the  Electronic System Design &amp
makeinindia,1.0702929863224E+018,2018-12-05 12:25:07,"b'In a five year span, beginning 2014-15, MNRE (Ministry of New and Renewable Energy) is targeting the development of\xe2\x80\xa6 https://t.co/3C23V5aMbf'"
makeinindia,1.07028796510297E+018,2018-12-05 12:05:10,b'The automobile &amp
makeinindia,1.07028280401597E+018,2018-12-05 11:44:40,"b""RT @DDNational: Don't miss our evening show #GoodEveningIndia &amp; learn about-\n@makeinindia (IPR \xe2\x80\x93Human Capital Development),\nElectronic Skil\xe2\x80\xa6"""
makeinindia,1.07028004037229E+018,2018-12-05 11:33:41,b'FDI equity inflows in the Electrical Machinery sector multiplied 3 times (219% increase) \xe2\x80\x93 from USD 1.2Bn received\xe2\x80\xa6 https://t.co/bnGR9ckjVv'
makeinindia,1.07020137437626E+018,2018-12-05 06:21:05,b'RT @cbic_india: Chairman CBIC Sh. S Ramesh launched the AEO Web Application designed and managed by DIC. The website https://t.co/4wZmfe8kI\xe2\x80\xa6'
makeinindia,1.06992171716892E+018,2018-12-04 11:49:50,"b'RT @startupindia: 26 @DIPPGOI recognized Startups got a chance to showcase their innovations at the #Slush2018 in Helsinki, Finland! Great\xe2\x80\xa6'"
makeinindia,1.06992170899845E+018,2018-12-04 11:49:48,"b'RT @startupindia: .@DIPPGOI recognized Startup, @The_Flycatcher, displaying its innovation of converting waste material to bio-fuel at #Slu\xe2\x80\xa6'"
makeinindia,1.06992169528734E+018,2018-12-04 11:49:44,"b'RT @startupindia: Startup India, @nasscom, @ap_innovation, with @Infosys &amp; @hcltech, participating in a panel discussion at #Slush Tech-Fes\xe2\x80\xa6'"
makeinindia,1.06992141518323E+018,2018-12-04 11:48:38,"b'RT @rabhishek1982: Met Mr David Redfern, Chief Strategy Officer of GSK PLC. Discussed their biz plans in India. We see get enthusiasm among\xe2\x80\xa6'"
makeinindia,1.06959958880856E+018,2018-12-03 14:29:48,b'RT @sureshpprabhu: Our efforts to boost the manufacturing sector is bringing results. The Nikkei India Manufacturing PMI registered an impr\xe2\x80\xa6'
makeinindia,1.06946491994128E+018,2018-12-03 05:34:41,b'RT @IFC_SouthAsia: .@IFC_org\xe2\x80\x99s investments in #India hit a record $2.6 billion in FY2018 \xe2\x80\x93 136% higher than it was two years ago! At $6.1 b\xe2\x80\xa6'
makeinindia,1.06946491203496E+018,2018-12-03 05:34:39,b'RT @sureshpprabhu: You can now register your drones online - get your flight plan ready https://t.co/WUcuGxGGGz'
makeinindia,1.06946476105685E+018,2018-12-03 05:34:03,b'RT @rabhishek1982: Great to see States taking  initiatives to strengthen the start-up ecosystem! https://t.co/AOrUiVM9Eo'
makeinindia,1.06922595243201E+018,2018-12-02 13:45:06,"b""Now pay no incorporation fee for 'Starting a New Business' as company with authorized capital up to INR 10 Lakhs. E\xe2\x80\xa6 https://t.co/hTaARPAOhI"""
makeinindia,1.06922222822568E+018,2018-12-02 13:30:19,"b'In a move towards reducing documentary compliances for obtaining construction permits, the requirement of submittin\xe2\x80\xa6 https://t.co/8AWqk4ftMw'"
makeinindia,1.06921841250788E+018,2018-12-02 13:15:09,"b'SPICe (Simplified Proforma for Incorporating Company electronically), has made the company incorporation process si\xe2\x80\xa6 https://t.co/wFDgwWVHqc'"
makeinindia,1.06921466514894E+018,2018-12-02 13:00:15,"b'Under National Centre of Excellence for Large Area Flexible Electronics, 10 Joint Technology Development Projects a\xe2\x80\xa6 https://t.co/8LFWsTRKrz'"
makeinindia,1.06921085201492E+018,2018-12-02 12:45:06,b'MoU with IIT Hyderabad has been signed for undertaking the project by IIT Hyderabad in the field of semiconductor d\xe2\x80\xa6 https://t.co/XdUS7soNdw'
makeinindia,1.06920711859361E+018,2018-12-02 12:30:16,b'The government has approved 20 Greenfield Electronics Manufacturing Clusters to provide support for creation of wor\xe2\x80\xa6 https://t.co/kYMpfVZ6Va'
makeinindia,1.06920204552843E+018,2018-12-02 12:10:07,b'Robust Risk Management System has reduced the rate of physical inspections of import consignments thereby streamlin\xe2\x80\xa6 https://t.co/eOyERIgqbX'
makeinindia,1.06920203970254E+018,2018-12-02 12:10:05,"b'The 4th container terminal has been started at JNPT since February 2018 with an additional capacity of 2,400,000 TE\xe2\x80\xa6 https://t.co/oHyArTkaoU'"
makeinindia,1.06920147824461E+018,2018-12-02 12:07:51,"b'RT @DIPPGOI: Talking about monitoring mechanism of the PPP-MII Order, @aggarwal_rajiv said that public grievances can be registered online\xe2\x80\xa6'"
makeinindia,1.06920146879059E+018,2018-12-02 12:07:49,"b'RT @DIPPGOI: Smart industrial cities @dmicdc champion #EaseofDoingBusiness, with single window clearances &amp; easy allotment of land through\xe2\x80\xa6'"
makeinindia,1.0692014624908E+018,2018-12-02 12:07:48,"b'RT @DIPPGOI: India\xe2\x80\x99s first greenfield cities with underground, futureproof infrastructure, plug \xe2\x80\x98n\xe2\x80\x99 play. Planned for 50 years. #IITVUL #Ne\xe2\x80\xa6'"
makeinindia,1.06920145272639E+018,2018-12-02 12:07:45,b'RT @DIPPGOI: Large land parcels available @dmicdc smart industrial cities for investment opportunities\xe2\x80\x94over 2000 acres @DholeraOfficial
makeinindia,1.06920144705994E+018,2018-12-02 12:07:44,b'RT @DIPPGOI: Total industrial land available across @dmicdc cities\xe2\x80\x94over 1000 acres @DholeraOfficial
makeinindia,1.06920139903512E+018,2018-12-02 12:07:32,"b'RT @DIPPGOI: Mr. @rabhishek1982, SIPP, participated in a panel discussion on \xe2\x80\x98Fund of Funds\xe2\x80\x99 at TiE Global Summit held in Delhi today. He t\xe2\x80\xa6'"
makeinindia,1.06919574483229E+018,2018-12-02 11:45:04,b'100% Foreign Direct Investment (FDI) is allowed under the automatic route in the  Electronic System Design &amp
makeinindia,1.0691882008271E+018,2018-12-02 11:15:06,b'JNPT has introduced 15 New Rubber Tyre Gantry Cranes making it easier to handle the shipment at the port. This has\xe2\x80\xa6 https://t.co/2Kxejb146P'
makeinindia,1.06918443864127E+018,2018-12-02 11:00:09,b'India meets 65% of its current demand for electronic products by imports which presents a golden opportunity for im\xe2\x80\xa6 https://t.co/VME5aASjdv'
makeinindia,1.06917939941151E+018,2018-12-02 10:40:07,b'The Corporate tax rate has been lowered from 30% to 25% for smaller companies with a yearly turnover of less than 2\xe2\x80\xa6 https://t.co/JvEgjUSPNe'
makeinindia,1.06917436323521E+018,2018-12-02 10:20:07,"b'To facilitate shop owners and businesses in Delhi and Mumbai, shop and establishment registrations are now processe\xe2\x80\xa6 https://t.co/fHaKVg4JTZ'"
makeinindia,1.06916805883139E+018,2018-12-02 09:55:04,b'The government has set up NCETIS at IIT Bombay with an outlay of USD 12.9 million for five years to develop State-o\xe2\x80\xa6 https://t.co/dFxY9fG4b6'
makeinindia,1.06916429297139E+018,2018-12-02 09:40:06,"b""#NewIndia introduced 'Single Joint Inspection' for grant of building plan approvals instead of multiple inspections\xe2\x80\xa6 https://t.co/SSNSN58CkI"""
makeinindia,1.06916050816563E+018,2018-12-02 09:25:03,"b""#NewIndia achieved an incredible feat by securing 77th rank in the World Bank's Doing Business Report registering a\xe2\x80\xa6 https://t.co/zspeZqNp8E"""
makeinindia,1.06915296635826E+018,2018-12-02 08:55:05,"b""Trade is the backbone of India's economy. In 'Trading Across Borders' indicator of World Bank's Doing Business repo\xe2\x80\xa6 https://t.co/CAeBNrUUZC"""
makeinindia,1.0691491936196E+018,2018-12-02 08:40:06,"b'With a coastline that stretches for 7,000 km, #NewIndia is looking towards a future energised by wind power.\xe2\x80\xa6 https://t.co/zkgqcGtrkE'"
makeinindia,1.06914727880237E+018,2018-12-02 08:32:29,b'RT @narendramodi: Excelente reuni\xc3\xb3n con el Presidente del Gobierno de Espa\xc3\xb1a @sanchezcastejon. La cooperaci\xc3\xb3n India-Espa\xc3\xb1a tiene un enorme\xe2\x80\xa6'
makeinindia,1.0691472259122E+018,2018-12-02 08:32:17,"b'RT @narendramodi: Excellent meeting with PM @sanchezcastejon. There is great potential in India-Spain cooperation, particularly in areas re\xe2\x80\xa6'"
makeinindia,1.06914163842819E+018,2018-12-02 08:10:04,b'43% increase in FDI equity inflows  in Renewable sector\xe2\x80\x93 from USD 2.4 billion received during 2010-14 to USD 3.4 bi\xe2\x80\xa6 https://t.co/j1CYwNUT6K'
makeinindia,1.0691328237586E+018,2018-12-02 07:35:03,"b'#NewIndia has witnessed a growing emphasis on renewable energy. With vast coastlines and a willing Government, the\xe2\x80\xa6 https://t.co/9EvWKISStj'"
makeinindia,1.06911396282076E+018,2018-12-02 06:20:06,"b'Delhi\xe2\x80\x93Gurgaon\xe2\x80\x93Faridabad-Ghaziabad cluster hosts the top auto components manufacturers such as Bosch, Delphi, MRF Ty\xe2\x80\xa6 https://t.co/sNw2A310on'"
makeinindia,1.06895351964072E+018,2018-12-01 19:42:33,"b'RT @narendramodi: In 2022 India completes 75 years since Independence. In that special year, India looks forward to welcoming the world to\xe2\x80\xa6'"
makeinindia,1.06887015051289E+018,2018-12-01 14:11:17,b'RT @IndianVCA: CC: @GopalSri @rajattandy @RajanAnandan @TVSCapitalFunds @TiEGlobal #CDPQIndia @IFC_SouthAsia @DIPPGOI @rabhishek1982 https:\xe2\x80\xa6'
makeinindia,1.06887015044577E+018,2018-12-01 14:11:17,b'RT @IndianVCA: @IndianVCA  is glad to support the Fund of Funds for startups by @DIPPGOI panel at @TiEGlobal Global Summit #TiEGlobalSummit\xe2\x80\xa6'
makeinindia,1.06887010456433E+018,2018-12-01 14:11:06,"b'RT @DIPPGOI: Deliberating on growth in the startup sector, Mr. @rabhishek1982 said that the number of startups in the country has increased\xe2\x80\xa6'"
makeinindia,1.06887009252243E+018,2018-12-01 14:11:03,"b'RT @DIPPGOI: Hon\xe2\x80\x99ble @CimGOI , Mr. @sureshpprabhu undertaking brainstorming with Secretary @rabhishek1982 and all senior officers of DIPP t\xe2\x80\xa6'"
makeinindia,1.06887008235124E+018,2018-12-01 14:11:00,b'RT @DIPPGOI: Appointment Committee of Cabinet (ACC) has approved following names for appointment as Directors of new National Institutes of\xe2\x80\xa6'
makeinindia,1.06887006431574E+018,2018-12-01 14:10:56,"b'RT @DIPPGOI: Talking about startups, SIPP said that in last 3-4 yrs, the mindset of people regarding startups in country has changed. He ad\xe2\x80\xa6'"
makeinindia,1.06887005338538E+018,2018-12-01 14:10:54,b'RT @BloombergQuint: DIPP (@DIPPGOI) Secretary Ramesh Abhishek (@rabhishek1982) speaks to Bloomberg News about #EaseOfDoingBusiness &amp
makeinindia,1.06887004268151E+018,2018-12-01 14:10:51,"b'RT @sureshpprabhu: Reviewed the progress of several initiatives such as Industrial Policy, District led growth, EoDB in districts, 5 trilli\xe2\x80\xa6'"
makeinindia,1.06815739855932E+018,2018-11-29 14:59:03,"b'RT @startupindia: ""India has been aggressively implementing its Startup-oriented Policies, which has enabled the government to recognise 14\xe2\x80\xa6'"
makeinindia,1.06815738380373E+018,2018-11-29 14:59:00,b'RT @rabhishek1982: Very good panel discussion on fund of funds. Thanks @TiEGlobal for organizing it ! https://t.co/aRBBNYFhXV'
makeinindia,1.06815727504542E+018,2018-11-29 14:58:34,b'RT @dmicdc: Bitumin Concrete layer (Top layer) of road being laid at @dmicdc @iitgnl. Construction activities in full swing. @DIPPGOI @make\xe2\x80\xa6'
makeinindia,1.06815457309172E+018,2018-11-29 14:47:50,b'The production of LED (Light Emitting Diode) has increased from USD 334 Mn in 2014-15 to USD 1.44 Bn  in 2017-18\xe2\x80\xa6 https://t.co/xY0Ws8XC1z'
makeinindia,1.06813976779822E+018,2018-11-29 13:49:00,"b""RT @investindia: As a result of major reforms in the construction sector, India showed a substantial jump of 132 ranks in 'Granting Constru\xe2\x80\xa6"""
makeinindia,1.06813974851278E+018,2018-11-29 13:48:55,b'RT @investindia: India ranks 1st in Doing Business Report among South Asian countries compared to 6th in 2014. Driven by the vision of the\xe2\x80\xa6'
makeinindia,1.06813970585255E+018,2018-11-29 13:48:45,"b""RT @investindia: Trade is the backbone of India's economy. In 'Trading Across Borders' indicator of World Bank's Doing Business report, Ind\xe2\x80\xa6"""
makeinindia,1.06813958818558E+018,2018-11-29 13:48:17,"b""RT @investindia: #NewIndia achieved an incredible feat by securing 77th rank in the World Bank's Doing Business Report registering a 65 pla\xe2\x80\xa6"""
makeinindia,1.06813944356171E+018,2018-11-29 13:47:43,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813942968283E+018,2018-11-29 13:47:39,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813940875323E+018,2018-11-29 13:47:34,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813939710151E+018,2018-11-29 13:47:31,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813934833424E+018,2018-11-29 13:47:20,"b""RT @investindia: With the introduction of 'Direct Port Delivery'\xe2\x80\x99, the container freight station costs have been eliminated, and customs cl\xe2\x80\xa6"""
makeinindia,1.06813933445113E+018,2018-11-29 13:47:17,"b""RT @investindia: The integration of internal/external departments was made possible through the introduction of 'Online Single Window Inter\xe2\x80\xa6"""
makeinindia,1.06813930832068E+018,2018-11-29 13:47:10,b'RT @investindia: India ranks 1st in Doing Business Report among South Asian countries compared to 6th in 2014. Driven by the vision of the\xe2\x80\xa6'
makeinindia,1.0681392933511E+018,2018-11-29 13:47:07,"b""RT @investindia: Driven by the vision of Hon'ble PM Modi, India jumped 77 ranks in the last 4 years #EaseOfDoingBusiness #IndiameansBusines\xe2\x80\xa6"""
makeinindia,1.06813926568133E+018,2018-11-29 13:47:00,"b""RT @investindia: Reforms in 'Resolving Insolvency' such as the time bound re-organisation procedure and facilitated continuation of the deb\xe2\x80\xa6"""
makeinindia,1.06813887450791E+018,2018-11-29 13:45:27,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813885967268E+018,2018-11-29 13:45:23,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06813884303811E+018,2018-11-29 13:45:19,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
